time,1,10,11,13,20,40,60,80,100,120,140,180,300,500
05/22,22.460833,22.407501,22.15,22.44125,22.487501,21.856924,20.995384,20.184284,19.603573,18.969286,18.297144,16.960714,14.314167,11.155
05/23,22.449167,22.384165,22.1,22.51,22.516153,21.816153,20.976925,20.191427,19.550714,18.902859,18.264286,17.032143,14.345833,11.205
05/24,22.4325,22.376665,22.07,22.513332,22.517693,21.91154,21.033846,20.33143,19.645716,18.91,18.147858,16.979284,14.349999,11.221251
05/25,22.4625,22.415,22.11,22.537777,22.553846,21.986921,21.05077,20.370714,19.789286,19.151428,18.315716,16.999287,14.344167,11.315001
05/26,22.503334,22.459167,22.25,22.55889,22.573078,22.011538,21.07846,20.449999,19.818571,19.172857,18.4,17.035,14.343333,11.34
05/27,22.540833,22.491667,22.35,22.592222,22.607693,21.943846,21.008461,20.469286,19.852858,19.180714,18.34643,17.07,14.3775,11.309999
05/28,22.550835,22.528334,22.43,22.62889,22.64846,22.045383,21.047691,20.445713,19.867857,19.217144,18.415714,17.061428,14.376667,11.29
05/29,22.557274,22.5375,22.48,22.657778,22.678463,22.10154,21.042307,20.484285,19.93643,19.212143,18.431429,17.028572,14.428333,11.29125
05/30,22.578182,22.554167,22.56,22.68,22.692308,22.205383,21.112307,20.526428,19.92357,19.26643,18.465,17.132856,14.438333,11.28875
05/31,22.615456,22.5775,22.48,22.703333,22.727692,22.25,21.211538,20.569286,19.974287,19.315714,18.568571,17.292858,14.408333,11.3
06/01,22.653637,22.601667,22.41,22.722221,22.74077,22.289999,21.193077,20.547857,20.011429,19.381428,18.595715,17.175,14.329166,11.3375
06/02,22.66,22.625834,22.48,22.734444,22.752308,22.251537,21.217691,20.597141,20.01643,19.384287,18.637142,17.115713,14.2525,11.35625
06/03,22.67091,22.643333,22.57,22.735556,22.761538,22.26,21.266153,20.604284,19.949286,19.337143,18.51643,16.979284,14.267499,11.36375
06/04,22.706364,22.676666,22.66,22.777779,22.785383,22.294615,21.28077,20.579285,20.020716,19.365,18.525715,16.976429,14.2925,11.341249
06/05,22.726364,22.765455,22.71,22.79,22.803078,22.27769,21.343077,20.545715,19.981428,19.332857,18.435,16.997858,14.294167,11.34875
06/06,22.73182,22.803637,22.79,22.79,22.824615,22.31846,21.416924,20.667858,20.008572,19.192142,18.336428,16.942142,14.248333,11.2725
06/07,22.791819,22.87,22.87,22.806665,22.84769,22.299232,21.430769,20.759287,20.065,19.212143,18.334286,17.037144,14.269166,11.22875
06/08,22.799091,22.895454,22.83,22.825554,22.877693,22.319231,21.494616,20.760714,20.035715,19.133572,18.365,17.050714,14.2225,11.18375
06/09,22.803637,22.916365,22.84,22.873333,22.931538,22.282307,21.495384,20.76643,20.042143,19.282145,18.487858,16.996428,14.213333,11.175
06/10,22.846363,22.921818,22.79,22.94,23.0,22.352306,21.496155,20.674286,20.010714,19.34643,18.499285,16.930714,14.148334,11.15125
06/11,22.850908,22.902727,22.71,22.934444,23.006924,22.371538,21.41846,20.625,19.975,19.190716,18.356428,16.91357,14.150833,11.1
06/12,22.901817,22.924545,22.75,22.936668,23.018461,22.436922,21.401539,20.719286,20.094286,19.22143,18.389286,16.899286,14.164166,11.10875
06/13,22.90909,22.944546,22.85,22.937778,23.028461,22.49,21.430769,20.714285,20.130713,19.33,18.452145,16.869999,14.134167,11.09
06/14,22.951818,22.984545,22.92,22.97,23.061537,22.48923,21.368462,20.739286,20.180714,19.342855,18.504286,16.81,14.128333,11.0575
06/15,22.964546,23.037273,23.01,23.008888,23.066923,22.48,21.481539,20.764286,20.154999,19.372858,18.45143,16.91,14.155,11.05375
